t [s]	V_veh [km/h]	pente [0]	rapport [-]	q_carb [mg/cp]
91	22.92	0	3	8.544
91.1	22.5	0	3	6.998
91.2	22.13	0	3	5.16
91.3	21.7	0	3	3.597
91.4	21.14	0	3	2.482
91.5	20.66	0	3	1.569
91.6	20.09	0	3	0.533
91.7	19.46	0	3	0
91.8	18.95	0	3	0
91.9	18.33	0	3	0
92	17.86	0	3	0
92.1	17.5	0	3	0
92.2	16.89	0	3	0
92.3	16.56	0	3	0
92.4	16.44	0	3	0
92.5	16.02	0	3	0
92.6	15.68	0	3	0
92.7	15.61	0	3	1.452
92.8	15.5	0	3	3.83
92.9	15.29	0	3	5.713
93	15.17	0	3	6.88
93.1	14.87	0	3	7.148
93.2	14.7	0	3	7.209
93.3	14.54	0	3	7.462
93.4	14.15	0	3	7.175
93.5	13.88	0	3	7.295
93.6	13.61	0	3	7.536
93.7	13.37	0	3	7.305
93.8	13.22	0	3	7.212
93.9	12.97	0	3	7.239
94	12.79	0	3	7.347
94.1	12.65	0	3	7.2
94.2	12.44	0	3	7.26
94.3	12.31	0	3	7.176
94.4	12.13	0	3	7.428
94.5	11.86	0	3	7.404
94.6	11.67	0	3	7.189
94.7	11.27	0	0	7.242
94.8	10.93	0	0	7.275
94.9	10.66	0	0	7.051
95	10.21	0	0	6.959
95.1	9.79	0	0	6.955
95.2	9.49	0	0	6.864
95.3	9.13	0	0	6.858
95.4	8.83	0	0	6.859
95.5	8.58	0	0	6.897
95.6	8.29	0	0	6.913
95.7	8.08	0	0	6.723
95.8	7.84	0	0	6.725
95.9	7.56	0	0	6.72
96	7.3	0	0	6.737
96.1	6.92	0	0	6.743
96.2	6.57	0	0	6.678
96.3	6.2	0	0	6.752
96.4	5.75	0	0	6.771
96.5	5.34	0	0	6.813
96.6	4.9	0	0	6.766
96.7	4.46	0	0	6.682
96.8	4.07	0	0	6.737
96.9	3.68	0	0	7.397
97	3.54	0	0	10.93
97.1	3.28	0	0	9.435
97.2	3.07	0	0	7.08
97.3	3.06	0	0	6.01
97.4	2.93	0	0	4.826
97.5	2.82	0	0	4.492
97.6	2.75	0	0	4.462
97.7	2.63	0	0	4.292
97.8	2.54	0	0	4.292
97.9	2.42	0	0	4.292
98	2.28	0	0	4.292
98.1	2.15	0	0	0
98.2	1.97	0	0	0
98.3	1.79	0	0	0
98.4	1.62	0	0	0
98.5	1.36	0	0	0
98.6	1.11	0	0	0
98.7	0.9	0	0	0
98.8	0.67	0	0	0
98.9	0.52	0	0	0
99	0.39	0	0	0
99.1	0	0	0	0
99.2	0	0	0	0
99.3	0	0	0	0
99.4	0	0	0	0
99.5	0	0	0	0
99.6	0	0	0	0
99.7	0	0	0	0
99.8	0	0	0	0
99.9	0	0	0	0
100	0	0	0	0
100.1	0	0	0	0
100.2	0	0	0	0
100.3	0	0	0	0
100.4	0	0	0	0
100.5	0	0	0	0
100.6	0	0	0	0
100.7	0	0	0	0
100.8	0	0	0	0
100.9	0	0	0	0
101	0	0	0	0
101.1	0	0	0	0
101.2	0	0	0	0
101.3	0	0	0	0
101.4	0	0	0	0
101.5	0	0	0	0
101.6	0	0	0	0
101.7	0	0	0	0
101.8	0	0	0	0
101.9	0	0	0	0
102	0	0	0	0
102.1	0	0	0	0
102.2	0	0	0	0
102.3	0	0	0	0
102.4	0	0	0	0
102.5	0	0	0	0
102.6	0	0	0	0
102.7	0	0	0	0
102.8	0	0	0	0
102.9	0	0	0	0
103	0	0	0	0
103.1	0	0	0	0
103.2	0	0	0	0
103.3	0	0	0	0
103.4	0	0	0	0
103.5	0	0	0	0
103.6	0	0	0	0
103.7	0	0	0	0
103.8	0	0	0	0
103.9	0	0	0	0
104	0	0	0	0
104.1	0	0	0	0
104.2	0	0	0	0
104.3	0	0	0	0
104.4	0	0	0	0
104.5	0	0	0	0
104.6	0	0	0	0
104.7	0	0	0	0
104.8	0	0	0	0
104.9	0	0	0	0
105	0	0	0	0
105.1	0	0	0	0
105.2	0	0	0	0
105.3	0	0	0	0
105.4	0	0	0	0
105.5	0	0	0	0
105.6	0	0	0	0
105.7	0	0	0	0
105.8	0	0	0	0
105.9	0	0	0	0
106	0	0	0	0
106.1	0	0	0	0
106.2	0	0	0	0
106.3	0	0	0	0
106.4	0	0	0	0
106.5	0	0	0	0
106.6	0	0	0	0
106.7	0	0	0	0
106.8	0	0	0	0
106.9	0	0	0	0
107	0	0	0	0
107.1	0	0	0	0
107.2	0	0	0	0
107.3	0	0	0	0
107.4	0	0	0	0
107.5	0	0	0	0
107.6	0	0	0	0
107.7	0	0	0	0
107.8	0	0	0	0
107.9	0	0	0	0
108	0	0	0	0
108.1	0	0	0	0
108.2	0	0	0	0
108.3	0	0	0	0
108.4	0	0	0	0
108.5	0	0	0	0
108.6	0	0	0	0
108.7	0	0	0	0
108.8	0	0	0	0
108.9	0	0	0	0
109	0	0	0	0
109.1	0	0	0	0
109.2	0	0	0	0
109.3	0	0	0	0
109.4	0	0	0	0
109.5	0	0	0	0
109.6	0	0	0	0
109.7	0	0	0	0
109.8	0	0	0	0
109.9	0	0	0	0
110	0	0	0	0
110.1	0	0	0	0
110.2	0	0	0	0
110.3	0	0	0	0
110.4	0	0	0	0
110.5	0	0	0	0
110.6	0	0	0	0
110.7	0	0	0	0
110.8	0	0	0	0
110.9	0	0	0	0
111	0	0	0	0
111.1	0	0	0	0
111.2	0	0	0	0
111.3	0	0	0	0
111.4	0	0	0	0
111.5	0	0	0	0
111.6	0	0	0	0
111.7	0	0	0	0
111.8	0	0	0	0
111.9	0	0	0	0
112	0	0	0	0
112.1	0	0	0	0
112.2	0	0	0	0
112.3	0	0	0	0
112.4	0	0	0	0
112.5	0	0	0	0
112.6	0	0	0	0
112.7	0	0	0	0
112.8	0	0	0	0
112.9	0	0	0	0
113	0	0	0	0
113.1	0	0	0	0
113.2	0	0	0	0
113.3	0	0	0	0
113.4	0	0	0	0
113.5	0	0	0	0
113.6	0	0	0	0
113.7	0	0	0	0
113.8	0	0	0	0
113.9	0	0	0	0
114	0	0	0	0
114.1	0	0	0	0
114.2	0	0	0	0
114.3	0	0	0	0
114.4	0	0	0	0
114.5	0	0	0	0
114.6	0	0	0	0
114.7	0	0	0	0
114.8	0	0	0	0
114.9	0	0	0	0
115	0	0	0	0
115.1	0	0	0	0
115.2	0	0	0	0
115.3	0	0	0	0
115.4	0	0	0	0
115.5	0	0	0	0
115.6	0	0	0	0
115.7	0	0	0	0
115.8	0	0	0	0
115.9	0	0	0	0
116	0	0	0	0
116.1	0	0	0	0
116.2	0	0	0	0
116.3	0	0	0	0
116.4	0	0	0	0
116.5	0	0	0	0
116.6	0	0	0	0
116.7	0	0	0	0
116.8	0	0	0	0
116.9	0	0	0	0
117	0	0	0	0
117.1	0	0	0	0
117.2	0	0	0	0
117.3	0	0	0	0
117.4	0	0	0	0
117.5	0	0	0	0
117.6	0	0	0	0
117.7	0	0	0	0
117.8	0	0	0	0
117.9	0	0	0	0
118	0	0	0	0
118.1	0	0	0	0
118.2	0	0	0	0
118.3	0	0	0	0
118.4	0	0	0	0
118.5	0	0	0	0
118.6	0	0	0	0
118.7	0	0	0	0
118.8	0	0	0	0
118.9	0	0	0	0
119	0	0	0	0
119.1	0	0	0	0
119.2	0	0	0	0
119.3	0	0	0	0
119.4	0	0	0	0
119.5	0	0	0	0
119.6	0	0	0	0
119.7	0	0	0	0
119.8	0	0	0	0
119.9	0	0	0	0
120	0	0	0	0
120.1	0	0	0	0
120.2	0	0	0	0
120.3	0	0	0	0
120.4	0	0	0	0
120.5	0	0	0	0
120.6	0	0	0	0
120.7	0	0	0	0
120.8	0	0	0	0
120.9	0	0	0	0
121	0	0	0	0
121.1	0	0	0	0
121.2	0	0	0	0
121.3	0	0	0	0
121.4	0	0	0	0
121.5	0	0	0	0
121.6	0	0	0	0
121.7	0	0	0	0
121.8	0	0	0	0
121.9	0	0	0	0
122	0	0	0	0
122.1	0	0	0	0
122.2	0	0	0	0
122.3	0	0	0	0
122.4	0	0	0	0
122.5	0	0	0	0
122.6	0	0	0	0
122.7	0	0	0	0
122.8	0	0	0	0
122.9	0	0	0	0
123	0	0	0	0
123.1	0	0	0	0
123.2	0	0	0	0
123.3	0	0	0	0
123.4	0	0	0	0
123.5	0	0	0	0
123.6	0	0	0	0
123.7	0	0	0	0
123.8	0	0	0	0
123.9	0	0	0	0
124	0	0	0	0
124.1	0	0	0	0
124.2	0	0	0	0
124.3	0	0	0	0
124.4	0	0	0	0
124.5	0	0	0	0
124.6	0	0	0	0
124.7	0	0	0	0
124.8	0	0	0	0
124.9	0	0	0	0
125	0	0	0	0
125.1	0	0	0	0
125.2	0	0	0	0
125.3	0	0	0	0
125.4	0	0	0	0
125.5	0	0	0	0
125.6	0	0	0	0
125.7	0	0	0	0
125.8	0	0	0	0
125.9	0	0	0	0
126	0	0	0	0
126.1	0	0	0	0
126.2	0	0	0	0
126.3	0	0	0	0
126.4	0	0	0	0
126.5	0	0	0	0
126.6	0	0	0	0
126.7	0	0	0	0
126.8	0	0	0	0
126.9	0	0	0	0
127	0	0	0	0
127.1	0	0	0	0
127.2	0	0	0	0
127.3	0	0	0	0
127.4	0	0	0	0
127.5	0	0	0	0
127.6	0	0	0	0
127.7	0	0	0	0
127.8	0	0	0	0
127.9	0	0	0	0
128	0	0	0	0
128.1	0	0	0	0
128.2	0	0	0	0
128.3	0	0	0	0
128.4	0	0	0	0
128.5	0	0	0	0
128.6	0	0	0	0
128.7	0	0	0	0
128.8	0	0	0	0
128.9	0	0	0	0
129	0	0	0	0
129.1	0	0	0	0
129.2	0	0	0	0
129.3	0	0	0	0
129.4	0	0	0	0
129.5	0	0	0	0
129.6	0	0	0	0
129.7	0	0	0	0
129.8	0	0	0	0
129.9	0	0	0	0
130	0	0	0	0
130.1	0	0	0	0
130.2	0	0	0	0
130.3	0	0	0	0
130.4	0	0	0	0
130.5	0	0	0	0
130.6	0	0	0	0
130.7	0	0	0	0
130.8	0	0	0	0
130.9	0	0	0	0
131	0	0	0	0
131.1	0	0	0	0
131.2	0	0	0	0
131.3	0	0	0	0
131.4	0	0	0	0
131.5	0	0	0	0
131.6	0	0	0	0
131.7	0	0	0	0
131.8	0	0	0	0
131.9	0	0	0	0
132	0	0	0	0
132.1	0	0	0	0
132.2	0	0	0	0
132.3	0	0	0	0
132.4	0	0	0	0
132.5	0	0	0	0
132.6	0	0	0	0
132.7	0	0	0	0
132.8	0	0	0	0
132.9	0	0	0	0
133	0	0	0	0
133.1	0	0	0	0
133.2	0	0	0	0
133.3	0	0	0	0
133.4	0	0	0	0
133.5	0	0	0	0
133.6	0	0	0	0
133.7	0	0	0	0
133.8	0	0	0	0
133.9	0	0	0	0
134	0	0	0	0
134.1	0	0	0	0
134.2	0	0	0	0
134.3	0	0	0	0
134.4	0	0	0	0
134.5	0	0	0	0
134.6	0	0	0	0
134.7	0	0	0	0
134.8	0	0	0	0
134.9	0	0	0	0
135	0	0	0	0
135.1	0	0	0	0
135.2	0	0	0	0
135.3	0	0	0	0
135.4	0	0	0	0
135.5	0	0	0	0
135.6	0	0	0	0
135.7	0	0	0	0
135.8	0	0	0	0
135.9	0	0	0	0
136	0	0	0	0
136.1	0	0	0	0
136.2	0	0	0	0
136.3	0	0	0	0
136.4	0	0	0	4.209
136.5	0	0	0	8.602
136.6	0	0	0	19.413
136.7	0	0	0	19.413
136.8	0	0	0	14.926
136.9	0	0	0	4.576
137	0	0	0	5.113
137.1	0	0	0	5.892
137.2	0	0	0	6.268
137.3	0	0	0	6.209
137.4	0	0	0	6.168
137.5	0	0	0	6.444
137.6	0	0	0	6.242
137.7	0	0	0	5.907
137.8	0	0	0	5.901
137.9	0	0	0	6.045
138	0	0	0	8.373
138.1	0	0	0	8.871
138.2	0	0	0	7.35
138.3	0	0	0	6.991
138.4	0	0	0	16.841
138.5	0	0	0	7.347
138.6	0	0	0	7.328
138.7	0	0	0	17.726
138.8	0	0	0	11.552
138.9	0	0	0	9.899
139	0.53	0	1	13.322
139.1	0.93	0	1	12.247
139.2	1.27	0	1	10.886
139.3	1.59	0	1	12.079
139.4	1.9	0	1	13.358
139.5	2.21	0	1	12.479
139.6	2.61	0	1	13.192
139.7	2.93	0	1	15.222
139.8	3.29	0	1	15.372
139.9	3.7	0	1	14.996
140	4.13	0	1	17.138
140.1	4.54	0	1	17.756
140.2	4.97	0	1	17.907
140.3	5.44	0	1	17.536
140.4	5.89	0	1	15.319
140.5	6.38	0	1	15.526
140.6	6.9	0	1	15.623
140.7	7.44	0	1	22.704
140.8	7.91	0	1	21.833
140.9	8.47	0	1	18.543
141	9.09	0	1	20.25
141.1	9.68	0	1	23.752
141.2	10.29	0	1	25.024
141.3	10.9	0	1	23.741
141.4	11.46	0	1	18.185
141.5	11.96	0	1	14.834
141.6	12.32	0	1	12.429
141.7	12.54	0	1	11.198
141.8	12.78	0	1	9.758
141.9	12.95	0	1	10.031
142	13.07	0	1	11.661
142.1	13.26	0	1	14.308
142.2	13.55	0	1	16.362
142.3	13.94	0	1	19.202
142.4	14.39	0	1	20.998
142.5	14.91	0	1	22.212
142.6	15.51	0	1	23.317
142.7	16.14	0	1	24.754
142.8	16.82	0	1	21.532
142.9	17.58	0	1	14.695
143	18.02	0	1	8.171
143.1	18.14	0	1	4.356
143.2	18.4	0	1	1.303
143.3	18.49	0	1	0.872
143.4	18.37	0	1	0.587
143.5	18.43	0	1	2.129
143.6	18.39	0	1	4.061
143.7	18.83	0	1	6.477
143.8	18.98	0	1	8.594
143.9	18.63	0	1	7.738
144	19.08	0	1	7.154
144.1	19.32	0	1	7.784
144.2	19	0	1	9.358
144.3	19.13	0	1	8.127
144.4	19.36	0	2	8.657
144.5	19.28	0	2	8.955
144.6	19.39	0	2	9.257
144.7	19.53	0	2	9.073
144.8	19.61	0	2	9.415
144.9	19.68	0	2	9.259
145	19.79	0	2	9.375
145.1	19.85	0	2	9.332
145.2	19.96	0	2	9.375
145.3	20.03	0	2	9.264
145.4	20.12	0	2	9.346
145.5	20.22	0	2	9.851
145.6	20.31	0	2	13.601
145.7	20.54	0	2	15.943
145.8	20.87	0	2	19.912
145.9	21.15	0	2	22.032
146	21.54	0	2	23.591
146.1	22.02	0	2	20.083
146.2	22.4	0	2	17.951
146.3	22.76	0	2	16.478
146.4	23.16	0	2	17.719
146.5	23.54	0	2	20.808
146.6	23.98	0	2	22.578
146.7	24.37	0	2	23.217
146.8	24.85	0	2	22.177
146.9	25.31	0	2	19.345
147	25.69	0	2	17.631
147.1	26.06	0	2	16.856
147.2	26.46	0	2	16.287
147.3	26.78	0	2	15.817
147.4	27.04	0	2	15.484
147.5	27.33	0	2	15.178
147.6	27.62	0	2	14.691
147.7	27.85	0	2	14.408
147.8	28.11	0	2	14.222
147.9	28.35	0	2	13.151
148	28.57	0	2	10.36
148.1	28.67	0	2	8.936
148.2	28.81	0	2	8.319
148.3	28.92	0	2	7.856
148.4	28.95	0	2	7.814
148.5	29.04	0	2	7.16
148.6	29.02	0	2	6.143
148.7	29.02	0	2	5.533
148.8	29.03	0	2	5.046
148.9	28.98	0	2	4.92
149	28.95	0	2	4.931
149.1	28.9	0	2	4.797
149.2	28.85	0	2	4.744
149.3	28.8	0	2	4.8
149.4	28.76	0	2	4.734
149.5	28.7	0	2	4.615
149.6	28.64	0	2	4.419
149.7	28.58	0	2	4.259
149.8	28.49	0	2	3.867
149.9	28.4	0	2	3.52
150	28.35	0	2	3.623
150.1	28.21	0	2	4.364
150.2	28.19	0	2	5.748
150.3	28.15	0	2	8.663
150.4	28.22	0	2	9.359
150.5	28.46	0	2	10.53
150.6	28.37	0	2	9.826
150.7	28.59	0	2	8.263
150.8	28.68	0	2	5.036
150.9	28.56	0	2	3.392
151	28.64	0	2	3.257
151.1	28.28	0	2	0.789
151.2	28.34	0	2	2.235
151.3	28.14	0	2	2.267
151.4	27.9	0	2	2.392
151.5	27.82	0	2	1.625
151.6	27.64	0	2	2.072
151.7	27.44	0	2	1.529
151.8	27.02	0	2	1.44
151.9	26.65	0	2	1.334
152	26.26	0	2	1.22
152.1	25.8	0	2	1.109
152.2	25.19	0	2	0.981
152.3	24.69	0	2	0.878
152.4	24.18	0	2	0.774
152.5	23.6	0	2	0.715
152.6	23.07	0	2	1.028
152.7	22.62	0	2	1.138
152.8	22.17	0	2	1.305
152.9	21.85	0	2	1.353
153	21.57	0	2	1.511
153.1	21.22	0	2	0
153.2	20.93	0	2	0
153.3	20.67	0	2	0
153.4	20.34	0	2	0
153.5	19.98	0	2	0
153.6	19.64	0	2	0
153.7	19.26	0	2	0.904
153.8	18.81	0	2	1.344
153.9	18.5	0	2	1.536
154	17.99	0	2	2.082
154.1	17.65	0	2	2.322
154.2	17.3	0	2	3.094
154.3	16.94	0	2	3.68
154.4	16.57	0	2	5.127
154.5	16.2	0	2	6.324
154.6	15.9	0	2	7.102
154.7	15.63	0	2	7.437
154.8	15.27	0	2	7.425
154.9	15.14	0	2	7.566
155	15.04	0	2	7.797
155.1	14.84	0	2	7.648
155.2	14.7	0	2	7.495
155.3	14.38	0	2	7.712
155.4	14.14	0	2	7.733
155.5	13.86	0	2	7.683
155.6	13.46	0	2	7.648
155.7	13.34	0	2	7.537
155.8	13.19	0	2	7.435
155.9	12.95	0	2	7.429
156	12.96	0	2	7.445
156.1	12.95	0	2	7.326
156.2	12.87	0	2	7.274
156.3	12.86	0	2	7.277
156.4	12.79	0	2	7.288
156.5	12.76	0	2	7.173
156.6	12.73	0	2	7.12
156.7	12.7	0	2	7.116
156.8	12.66	0	2	7.155
156.9	12.62	0	2	7.178
157	12.62	0	2	8.701
157.1	12.66	0	2	9.508
157.2	12.64	0	2	9.982
157.3	12.67	0	2	10.005
157.4	12.7	0	2	9.756
157.5	12.73	0	2	10.146
157.6	12.73	0	2	10.993
157.7	12.83	0	2	11.244
157.8	12.91	0	2	11.952
157.9	12.97	0	2	12.606
158	13.1	0	2	13.672
158.1	13.25	0	2	15.062
158.2	13.42	0	2	16.405
158.3	13.65	0	2	17.485
158.4	13.87	0	2	17.657
158.5	14.13	0	2	18.006
158.6	14.39	0	2	18.31
158.7	14.67	0	2	17.974
158.8	14.98	0	2	18.27
158.9	15.3	0	2	19.114
159	15.57	0	2	19.909
159.1	15.88	0	2	20.338
159.2	16.26	0	2	20.321
159.3	16.63	0	2	20.191
159.4	17	0	2	19.995
159.5	17.35	0	2	20.478
159.6	17.76	0	2	22.508
159.7	18.21	0	2	24.019
159.8	18.63	0	2	23.55
159.9	19.06	0	2	19.201
160	19.43	0	2	16.543
160.1	19.75	0	2	15.064
160.2	20.13	0	2	14.394
160.3	20.4	0	2	13.963
160.4	20.65	0	2	13.234
160.5	20.9	0	2	12.743
160.6	21.12	0	2	12.417
160.7	21.35	0	2	11.951
160.8	21.56	0	2	11.771
160.9	21.75	0	2	11.639
161	21.94	0	2	11.531
161.1	22.12	0	2	11.421
161.2	22.29	0	2	11.325
161.3	22.46	0	2	11.252
161.4	22.64	0	2	12.852
161.5	22.85	0	2	16.365
161.6	23.16	0	2	19.106
161.7	23.5	0	2	21.452
161.8	23.85	0	2	23.09
161.9	24.34	0	2	21.747
162	24.8	0	2	20.011
162.1	25.18	0	2	18.944
162.2	25.62	0	2	18.286
162.3	26.03	0	2	17.654
162.4	26.38	0	2	17.187
162.5	26.74	0	2	16.859
162.6	27.11	0	2	16.582
162.7	27.41	0	2	15.996
162.8	27.68	0	2	14.525
162.9	27.97	0	2	10.243
163	28.09	0	2	8.222
163.1	28.17	0	2	8.241
163.2	28.35	0	2	8.905
163.3	28.47	0	2	9.636
163.4	28.52	0	2	9.792
163.5	28.65	0	2	9.709
163.6	28.78	0	2	9.602
163.7	28.9	0	2	9.565
163.8	29	0	2	9.492
163.9	29.12	0	2	9.419
164	29.22	0	2	9.368
164.1	29.33	0	2	9.308
164.2	29.43	0	2	9.262
164.3	29.55	0	2	9.406
164.4	29.66	0	2	10.868
164.5	29.83	0	2	11.821
164.6	30.03	0	2	11.851
164.7	30.15	0	2	11.2
164.8	30.33	0	2	10.843
164.9	30.52	0	2	9.792
165	30.61	0	2	1.483
165.1	30.54	0	2	0
165.2	30.6	0	2	0
165.3	30.61	0	2	0
165.4	30.44	0	2	0
165.5	30.52	0	2	0
165.6	30.44	0	2	2.081
165.7	30.64	0	2	8.224
165.8	30.45	0	2	15.415
165.9	30.98	0	2	20.772
166	31.06	0	2	24.437
166.1	31.23	0	2	26.972
166.2	31.72	0	3	26.083
166.3	32.02	0	3	28.093
166.4	32.37	0	3	26.307
166.5	32.8	0	3	18.907
166.6	32.98	0	3	15.58
166.7	33.17	0	3	13.33
166.8	33.41	0	3	12.874
166.9	33.5	0	3	12.462
167	33.63	0	3	10.062
167.1	33.69	0	3	8.819
167.2	33.73	0	3	9.71
167.3	33.86	0	3	10.939
167.4	33.91	0	3	11.629
167.5	34	0	3	11.871
167.6	34.12	0	3	11.949
167.7	34.21	0	3	11.958
167.8	34.29	0	3	12.016
167.9	34.39	0	3	11.989
168	34.49	0	3	11.968
168.1	34.58	0	3	11.95
168.2	34.68	0	3	11.924
168.3	34.77	0	3	11.904
168.4	34.85	0	3	11.876
168.5	34.94	0	3	11.853
168.6	35.03	0	3	11.826
168.7	35.12	0	3	11.807
168.8	35.2	0	3	11.784
168.9	35.3	0	3	11.765
169	35.37	0	3	11.748
169.1	35.47	0	3	11.957
169.2	35.55	0	3	14.617
169.3	35.72	0	3	20.063
169.4	36.01	0	3	23.521
169.5	36.23	0	3	25.26
169.6	36.53	0	3	26.578
169.7	36.91	0	3	22.951
169.8	37.19	0	3	18.96
169.9	37.42	0	3	13.721
170	37.55	0	3	9.165
170.1	37.55	0	3	5.308
170.2	37.64	0	3	2.92
170.3	37.55	0	3	2.63
170.4	37.46	0	3	1.772
170.5	37.43	0	3	1.722
170.6	37.26	0	3	1.516
170.7	37.15	0	3	1.711
170.8	37.05	0	3	1.347
170.9	36.93	0	3	1.352
171	36.84	0	3	1.141
171.1	36.71	0	3	0.948
171.2	36.59	0	3	0.961
171.3	36.38	0	3	0.759
171.4	36.06	0	3	0.662
171.5	35.79	0	3	0.58
171.6	35.43	0	3	0.502
171.7	34.99	0	3	0
171.8	34.54	0	3	0
171.9	34.17	0	3	0
172	33.86	0	3	0
172.1	33.45	0	3	0
172.2	33.09	0	3	0
172.3	32.79	0	3	0
172.4	32.34	0	3	0
172.5	31.92	0	3	0
172.6	31.55	0	3	0
172.7	31.08	0	3	0
172.8	30.69	0	3	0
172.9	30.25	0	3	0
173	29.84	0	3	0
173.1	29.42	0	3	0
173.2	29.03	0	3	0
173.3	28.68	0	3	0
173.4	28.28	0	3	1.166
173.5	27.94	0	3	1.214
173.6	27.57	0	3	0.543
173.7	27.36	0	3	0
173.8	27.13	0	3	0
173.9	26.88	0	3	0
174	26.91	0	3	1.46
174.1	26.66	0	3	2.405
174.2	26.55	0	3	3.735
174.3	26.52	0	3	5.408
174.4	26.29	0	3	7.519
174.5	26.34	0	3	6.995
174.6	26.23	0	3	5.932
174.7	26.11	0	3	5.601
174.8	26.16	0	3	5.872
174.9	25.98	0	3	5.526
175	25.75	0	3	3.114
175.1	25.47	0	3	0
175.2	25.09	0	3	0
175.3	24.73	0	3	0
175.4	24.28	0	3	0.378
175.5	23.81	0	3	1.651
175.6	23.83	0	3	2.781
175.7	23.6	0	3	5.174
175.8	23.34	0	3	6.192
175.9	23.54	0	3	7.153
176	23.51	0	3	11.722
176.1	23.58	0	3	17.088
176.2	24.01	0	3	19.951
176.3	24.28	0	3	22.968
176.4	24.58	0	2	20.024
176.5	25	0	2	14.631
176.6	25.12	0	2	10.438
176.7	25.24	0	2	7.893
176.8	25.45	0	2	7.252
176.9	25.44	0	2	7.918
177	25.47	0	2	7.912
177.1	25.58	0	2	7.982
177.2	25.6	0	2	8.077
177.3	25.69	0	2	7.994
177.4	25.74	0	2	7.899
177.5	25.81	0	2	8.051
177.6	25.84	0	2	8.223
177.7	25.89	0	2	8.584
177.8	25.96	0	2	8.866
177.9	26.04	0	2	9.201
178	26.13	0	2	9.551
178.1	26.22	0	2	9.861
178.2	26.28	0	2	10.221
178.3	26.39	0	2	10.923
178.4	26.52	0	2	12.232
178.5	26.67	0	2	13.082
178.6	26.83	0	2	15.546
178.7	27.03	0	2	20.955
178.8	27.47	0	2	25.271
178.9	27.9	0	2	25.601
179	28.28	0	2	20.758
179.1	28.7	0	2	15.984
179.2	28.93	0	2	13.345
179.3	29.06	0	2	8.975
179.4	29.2	0	2	6.696
179.5	29.25	0	2	6.401
179.6	29.25	0	2	5.98
179.7	29.28	0	2	5.511
179.8	29.29	0	2	5.523
179.9	29.26	0	2	5.392
180	29.28	0	2	5.226
180.1	29.26	0	2	5.166
180.2	29.23	0	2	5.209
180.3	29.22	0	2	5.017
180.4	29.16	0	2	4.982
180.5	29.15	0	2	4.981
180.6	29.11	0	2	4.984
180.7	29.08	0	2	4.985
180.8	29.07	0	2	4.988
180.9	29.02	0	2	4.99
181	28.97	0	2	5
181.1	28.92	0	2	5.042
181.2	28.9	0	2	5.063
181.3	28.86	0	2	5.072
181.4	28.81	0	2	5.078
181.5	28.8	0	2	5.081
181.6	28.75	0	2	5.083
181.7	28.73	0	2	5.048
181.8	28.69	0	2	5.009
181.9	28.64	0	2	4.791
182	28.62	0	2	4.257
182.1	28.58	0	2	3.967
182.2	28.53	0	2	4.21
182.3	28.46	0	2	3.381
182.4	28.34	0	2	3.249
182.5	28.29	0	2	3.448
182.6	28.21	0	2	3.617
182.7	28.12	0	2	3.67
182.8	28.06	0	2	3.16
182.9	27.96	0	2	3.029
183	27.88	0	2	2.829
183.1	27.77	0	2	2.795
183.2	27.67	0	2	2.257
183.3	27.55	0	2	1.98
183.4	27.42	0	2	1.787
183.5	27.27	0	2	1.656
183.6	27.11	0	2	1.534
183.7	27	0	2	1.425
183.8	26.84	0	2	1.314
183.9	26.66	0	2	1.206
184	26.53	0	2	1.099
184.1	26.27	0	2	1
184.2	25.98	0	2	0.908
184.3	25.75	0	2	0.821
184.4	25.49	0	2	0.738
184.5	25.18	0	2	0.652
184.6	24.88	0	2	0.583
184.7	24.56	0	2	0.511
184.8	24.2	0	2	0
184.9	23.84	0	2	0
185	23.37	0	2	0
185.1	22.87	0	2	0
185.2	22.39	0	2	0.74
185.3	22.1	0	2	0.799
185.4	21.81	0	2	0.828
185.5	21.43	0	2	0.777
185.6	21.17	0	2	0.744
185.7	20.94	0	2	0.686
185.8	20.74	0	2	0.606
185.9	20.44	0	2	0.517
186	20.21	0	2	0
186.1	20.01	0	2	0
186.2	19.72	0	2	0
186.3	19.43	0	2	1.5
186.4	19.21	0	2	1.5
186.5	18.98	0	2	0
186.6	18.65	0	2	0
186.7	18.38	0	2	0
186.8	18.16	0	2	0
186.9	17.89	0	2	0.709
187	17.6	0	2	0.827
187.1	17.36	0	2	0.944
187.2	17.22	0	2	1.079
187.3	16.99	0	2	1.266
187.4	16.81	0	2	2.896
187.5	16.76	0	2	2.76
187.6	16.65	0	2	3.238
187.7	16.5	0	2	3.27
187.8	16.47	0	2	1.67
187.9	16.27	0	2	2.347
188	16.12	0	2	1.836
188.1	16.05	0	2	2.238
188.2	15.79	0	2	2.496
188.3	15.69	0	2	3.195
188.4	15.59	0	2	2.893
188.5	15.5	0	2	3.459
188.6	15.38	0	2	3.128
188.7	15.3	0	2	3.341
188.8	15.19	0	2	3.315
188.9	15.12	0	2	3.537
189	15.03	0	2	3.531
189.1	14.93	0	2	3.606
189.2	14.85	0	2	3.604
189.3	14.78	0	2	3.58
189.4	14.7	0	2	3.628
189.5	14.61	0	2	3.657
189.6	14.52	0	2	3.65
189.7	14.44	0	2	3.662
189.8	14.35	0	2	3.67
189.9	14.29	0	2	3.674
